Код материала;PRODH0;Иерархия 1 уровня;Иерархия 2 уровня;PRDHA;Количество в ПЕИ
000000000000119885;930;30400;3040003000;304000300001100;36,00
000000000000119886;930;30400;3040003000;304000300001100;8,00
000000000000119887;930;30400;3040003000;304000300001100;16,00
000000000000119888;930;30400;3040003000;304000300001100;32,00
000000000000119889;930;30400;3040003000;304000300001100;32,00
000000000000119890;930;30400;3040003000;304000300001100;8,00
000000000000119891;940;30470;3047002000;304700200001700;2 328,00
000000000000119895;925;10310;1031004400;103100440001100;1,00
000000000000119896;925;10310;1031004400;103100440001100;1,00
000000000000119897;900;10030;1003001100;100300110001100;852,00
000000000000119898;930;30426;3042601200;304260120001600;361,23
000000000000119900;945;30600;3060010050;306001005001000;3,02
000000000000119901;925;10290;1029007500;102900750001100;600,00
000000000000119902;925;10290;1029007500;102900750001100;10,00
000000000000119903;925;10290;1029007500;102900750001100;570,00
000000000000119904;925;10290;1029007500;102900750001100;85,00
000000000000119905;925;10290;1029007500;102900750001100;85,00
000000000000119906;925;10290;1029007500;102900750001100;8,00
000000000000119907;925;10290;1029007500;102900750001100;600,00
000000000000119908;925;10290;1029007500;102900750001100;165,00
000000000000119909;925;10290;1029007500;102900750001100;15,00
000000000000119910;925;10290;1029007500;102900750001100;15,00
000000000000119911;925;10290;1029007500;102900750001100;90,00
000000000000119912;925;10290;1029007600;102900760001100;4 400,00
000000000000119913;925;10290;1029007700;102900770001100;4 400,00
000000000000119914;925;10290;1029007700;102900770001100;950,00
000000000000119915;925;10290;1029007500;102900750001100;290,00
000000000000119916;925;10290;1029007500;102900750001100;45,00
000000000000119917;925;10290;1029007500;102900750001100;135,00
000000000000119918;925;10290;1029007600;102900760001100;470,00
000000000000119919;935;30500;3050002000;305000200001100;5,43
000000000000119920;935;30511;3051101100;305110110001100;2,30
000000000000119924;935;30500;3050002000;305000200001100;5,45
000000000000119925;915;10230;1023004000;102300400001100;4,12
000000000000119926;905;10020;1002005600;100200560001100;7,52
000000000000119931;930;30380;3038002000;303800200001300;10,53
000000000000119932;935;30500;3050002400;305000240001100;19,70
000000000000119934;915;10190;1019010500;101901050001400;3,67
000000000000119935;930;30380;3038004100;303800410001300;4,00
000000000000119936;930;30380;3038003900;303800390001300;4,00
000000000000119941;930;30460;3046001200;304600120001900;20,79
000000000000119943;900;10040;1004002400;100400240001100;3,73
000000000000119944;900;10260;1026004900;102600490001100;0,20
000000000000119945;915;10220;1022006100;102200610001150;5,93
000000000000119946;945;30600;3060012800;306001280001500;36,76
000000000000119948;900;10260;1026005300;102600530001100;0,30
000000000000119949;930;30380;3038002300;303800230001300;15,00
000000000000119952;930;30380;3038001800;303800180001500;17,00
000000000000119953;930;30426;3042601400;304260140001400;77,10
000000000000119954;900;10040;1004001900;100400190001300;0,01
