req_Number,positions
70d61630-6a2e-44cd-99d6-e91f5830a8aa,"{'positions':[{'position_id': '0', 'request_text': 'труба 100 100 5 с 10 144 м\\п ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000117138', 'material2_id': '000000000000088739', 'material3_id': '000000000000088592', 'material4_id': '000000000000107117', 'material5_id': '000000000000002749'}, {'position_id': '1', 'request_text': 'труба 114 5 ст 20 8732 24 м ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000006880', 'material2_id': '000000000000006938', 'material3_id': '000000000000006926', 'material4_id': '000000000000006890', 'material5_id': '000000000000006884'}, {'position_id': '2', 'request_text': 'труба 50 25 3 216 м\\п ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000113733', 'material2_id': '000000000000113039', 'material3_id': '000000000000101659', 'material4_id': '000000000000007403', 'material5_id': '000000000000006698'}, {'position_id': '3', 'request_text': 'труба 50 50 3 216 м\\п ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000007494', 'material2_id': '000000000000069063', 'material3_id': '000000000000069062', 'material4_id': '000000000000089582', 'material5_id': '000000000000007496'}, {'position_id': '4', 'request_text': 'труба м\\п двубавр 25 ш 1 09 г 2 с 72 м\\п ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000096346', 'material2_id': '000000000000077299', 'material3_id': '000000000000092464', 'material4_id': '000000000000096345', 'material5_id': '000000000000115185'}, {'position_id': '5', 'request_text': 'труба 80 80 5 ст 10 60 м\\п ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000007536', 'material2_id': '000000000000069114', 'material3_id': '000000000000069095', 'material4_id': '000000000000069094', 'material5_id': '000000000000007535'}, {'position_id': '6', 'request_text': 'труба 80 80 6 ст 10 18 м ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000069114', 'material2_id': '000000000000007536', 'material3_id': '000000000000100505', 'material4_id': '000000000000069127', 'material5_id': '000000000000069126'}, {'position_id': '7', 'request_text': 'круг 16 ст 09 г 2 с 6 м ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000096187', 'material2_id': '000000000000001750', 'material3_id': '000000000000105547', 'material4_id': '000000000000001617', 'material5_id': '000000000000002718'}, {'position_id': '8', 'request_text': 'круг 40 ст 09 г 2 с 6 м ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000097459', 'material2_id': '000000000000002184', 'material3_id': '000000000000002689', 'material4_id': '000000000000102841', 'material5_id': '000000000000108254'}, {'position_id': '9', 'request_text': 'круг 50 ст 09 г 2 с 6 м ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000102841', 'material2_id': '000000000000002331', 'material3_id': '000000000000002718', 'material4_id': '000000000000002689', 'material5_id': '000000000000002595'}]}"
485e32c9-77c0-4d84-a495-5951c495b531,"{'positions':[{'position_id': '0', 'request_text': 'лист х/к 2 1250 2500-5 т ', 'ei': 'т', 'value': '5', 'material1_id': '000000000000102467', 'material2_id': '000000000000102789', 'material3_id': '000000000000103523', 'material4_id': '000000000000024263', 'material5_id': '000000000000024262'}]}"
b79ecb7d-6c0c-41a5-8d92-882d5ad8e818,"{'positions':[{'position_id': '0', 'request_text': 'лист 8 1500 3000 1 шт  ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000027327', 'material2_id': '000000000000027356', 'material3_id': '000000000000110303', 'material4_id': '000000000000110301', 'material5_id': '000000000000110304'}, {'position_id': '1', 'request_text': 'лист 16 1500 3000 5 шт  ', 'ei': 'шт', 'value': '5', 'material1_id': '000000000000108911', 'material2_id': '000000000000101921', 'material3_id': '000000000000110293', 'material4_id': '000000000000110292', 'material5_id': '000000000000119167'}, {'position_id': '2', 'request_text': 'лист 6 1500 3000 2 шт  ', 'ei': 'шт', 'value': '2', 'material1_id': '000000000000110298', 'material2_id': '000000000000110296', 'material3_id': '000000000000100900', 'material4_id': '000000000000110299', 'material5_id': '000000000000110297'}, {'position_id': '3', 'request_text': 'уголок 40 40 18 п.м ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000093798', 'material2_id': '000000000000008792', 'material3_id': '000000000000009265', 'material4_id': '000000000000008812', 'material5_id': '000000000000008809'}, {'position_id': '4', 'request_text': 'лист оцинкованнный 0.8 12 шт  ', 'ei': 'шт', 'value': '12', 'material1_id': '000000000000027334', 'material2_id': '000000000000027333', 'material3_id': '000000000000029206', 'material4_id': '000000000000029205', 'material5_id': '000000000000027369'}]}"
d763b19c-5dc3-4c5d-af2b-08a9166fbb86,"{'positions':[{'position_id': '0', 'request_text': 'лист 8 1500 3000 1 шт  ', 'material1_id': '000000000000018442', 'material2_id': '000000000000027327', 'material3_id': '000000000000027356', 'material4_id': '000000000000110303', 'material5_id': '000000000000110301'}, {'position_id': '1', 'request_text': 'лист 16 1500 3000 5 шт  ', 'material1_id': '000000000000016797', 'material2_id': '000000000000108911', 'material3_id': '000000000000101921', 'material4_id': '000000000000110293', 'material5_id': '000000000000110292'}, {'position_id': '2', 'request_text': 'лист 6 1500 3000 2 шт  ', 'material1_id': '000000000000018260', 'material2_id': '000000000000110298', 'material3_id': '000000000000110296', 'material4_id': '000000000000100900', 'material5_id': '000000000000110299'}, {'position_id': '3', 'request_text': 'уголок 40 40 18 п.м ', 'material1_id': '000000000000008800', 'material2_id': '000000000000093798', 'material3_id': '000000000000008792', 'material4_id': '000000000000009265', 'material5_id': '000000000000008812'}, {'position_id': '4', 'request_text': 'лист оцинкованнный 0.8 12 шт  ', 'material1_id': '000000000000020315', 'material2_id': '000000000000027334', 'material3_id': '000000000000027333', 'material4_id': '000000000000029206', 'material5_id': '000000000000029205'}]}"
1b8be539-3075-4c43-ba83-102f969f4730,"{'positions':[{'position_id': '0', 'request_text': 'труба профиль 60 30 2 510 м ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000103392', 'material2_id': '000000000000008179', 'material3_id': '000000000000114695', 'material4_id': '000000000000096703', 'material5_id': '000000000000096702'}, {'position_id': '1', 'request_text': 'лист г/к 1250 2500 2.5 17 шт  ', 'ei': 'шт', 'value': '17', 'material1_id': '000000000000102466', 'material2_id': '000000000000076876', 'material3_id': '000000000000016975', 'material4_id': '000000000000016973', 'material5_id': '000000000000081736'}, {'position_id': '2', 'request_text': 'швеллер 10  у 420 м ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000006041', 'material2_id': '000000000000005941', 'material3_id': '000000000000005896', 'material4_id': '000000000000085728', 'material5_id': '000000000000006078'}]}"
7fc1286e-3549-4887-93f6-6794fd197c9d,"{'positions':[{'position_id': '0', 'request_text': 'труба проф. 80 40 4.0  8645 / ст 3 гсп  13663 66 м ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000118189', 'material2_id': '000000000000099271', 'material3_id': '000000000000069024', 'material4_id': '000000000000110708', 'material5_id': '000000000000088876'}, {'position_id': '1', 'request_text': 'труба проф. 80 80 5.0  30245 / 09 г 2 с-15  19281 84 м ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000079234', 'material2_id': '000000000000105388', 'material3_id': '000000000000079232', 'material4_id': '000000000000098741', 'material5_id': '000000000000095737'}, {'position_id': '2', 'request_text': 'уголок 40 40 4  8509 / ст 3 сп  535 54 м ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000008810', 'material2_id': '000000000000008811', 'material3_id': '000000000000008808', 'material4_id': '000000000000008804', 'material5_id': '000000000000008803'}, {'position_id': '3', 'request_text': 'швеллер 16  п  8240 / 09 г 2 с-15  19281 72 м ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000079370', 'material2_id': '000000000000079369', 'material3_id': '000000000000079368', 'material4_id': '000000000000111264', 'material5_id': '000000000000079421'}, {'position_id': '4', 'request_text': 'швеллер 8  п  8240 / ст 3 с п  535 2 шт по 6 м ', 'ei': 'шт', 'value': '2', 'material1_id': '000000000000006139', 'material2_id': '000000000000006140', 'material3_id': '000000000000085973', 'material4_id': '000000000000006138', 'material5_id': '000000000000006151'}, {'position_id': '5', 'request_text': 'труба проф. 50 25 2.0  8645 / ст 3 сп  13663 30 м ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000117824', 'material2_id': '000000000000088843', 'material3_id': '000000000000088696', 'material4_id': '000000000000088841', 'material5_id': '000000000000088694'}]}"
311951ee-9879-4108-b29d-b6a30dbf501c,{'positions':[]}
dc7d1123-7feb-47fe-bd8f-f9b28d6b2609,"{'positions':[{'position_id': '0', 'request_text': 'труба проф. 80 40 4.0  8645 / ст 3 гсп  13663 66 м ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000118189', 'material2_id': '000000000000099271', 'material3_id': '000000000000069024', 'material4_id': '000000000000110708', 'material5_id': '000000000000088876'}, {'position_id': '1', 'request_text': 'труба проф. 80 80 5.0  30245 / 09 г 2 с-15  19281 84 м ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000079234', 'material2_id': '000000000000105388', 'material3_id': '000000000000079232', 'material4_id': '000000000000098741', 'material5_id': '000000000000095737'}, {'position_id': '2', 'request_text': 'уголок 40 40 4  8509 / ст 3 сп  535 54 м ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000008810', 'material2_id': '000000000000008811', 'material3_id': '000000000000008808', 'material4_id': '000000000000008804', 'material5_id': '000000000000008803'}, {'position_id': '3', 'request_text': 'швеллер 16  п  8240 / 09 г 2 с-15  19281 72 м ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000079370', 'material2_id': '000000000000079369', 'material3_id': '000000000000079368', 'material4_id': '000000000000111264', 'material5_id': '000000000000079421'}, {'position_id': '4', 'request_text': 'швеллер 8  п  8240 / ст 3 с п  535 2 шт по 6 м ', 'ei': 'шт', 'value': '2', 'material1_id': '000000000000006139', 'material2_id': '000000000000006140', 'material3_id': '000000000000085973', 'material4_id': '000000000000006138', 'material5_id': '000000000000006151'}, {'position_id': '5', 'request_text': 'труба проф. 50 25 2.0  8645 / ст 3 сп  13663 30 м ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000117824', 'material2_id': '000000000000088843', 'material3_id': '000000000000088696', 'material4_id': '000000000000088841', 'material5_id': '000000000000088694'}]}"
9f5b37ad-67a4-4559-90ba-ad395feaf37b,"{'positions':[{'position_id': '0', 'request_text': 'уголок 100 100 8 ст 3 сп  8509 – 80 тн ', 'ei': 'т', 'value': '80', 'material1_id': '000000000000008391', 'material2_id': '000000000000008394', 'material3_id': '000000000000008392', 'material4_id': '000000000000008390', 'material5_id': '000000000000008388'}]}"
862d0fc7-cce0-40e1-aac3-28dc55013bc5,"{'positions':[{'position_id': '0', 'request_text': 'профиль горячекатаный 50 б 3  57837 ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000060501', 'material2_id': '000000000000060477', 'material3_id': '000000000000060475', 'material4_id': '000000000000060503', 'material5_id': '000000000000060485'}, {'position_id': '1', 'request_text': 'профиль горячекатаный 40 к 2  57837 ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000060465', 'material2_id': '000000000000060457', 'material3_id': '000000000000060439', 'material4_id': '000000000000060435', 'material5_id': '000000000000078728'}]}"
bedc2cb9-db72-4b4d-8c2c-209717037905,"{'positions':[{'position_id': '0', 'request_text': 'уголок 100 100 8 ст 3 сп  8509 – 80 тн ', 'ei': 'т', 'value': '80', 'material1_id': '000000000000008391', 'material2_id': '000000000000008394', 'material3_id': '000000000000008392', 'material4_id': '000000000000008390', 'material5_id': '000000000000008388'}]}"
3f79e0d2-2dc5-4188-9219-830f102f453d,"{'positions':[{'position_id': '0', 'request_text': 'уголок 50 50 5 60 п.м ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000093799', 'material2_id': '000000000000008891', 'material3_id': '000000000000008890', 'material4_id': '000000000000008899', 'material5_id': '000000000000008896'}, {'position_id': '1', 'request_text': 'полоса 4 150 20 п.м ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000005147', 'material2_id': '000000000000097160', 'material3_id': '000000000000005145', 'material4_id': '000000000000005155', 'material5_id': '000000000000087557'}, {'position_id': '2', 'request_text': 'полоса 4 40 30 п.м ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000005155', 'material2_id': '000000000000087557', 'material3_id': '000000000000096347', 'material4_id': '000000000000115682', 'material5_id': '000000000000005156'}]}"
887446e8-80c7-47c1-99e7-5239498bc8dc,"{'positions':[{'position_id': '0', 'request_text': 'уголок 50 50 5 60 п.м ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000093799', 'material2_id': '000000000000008891', 'material3_id': '000000000000008890', 'material4_id': '000000000000008899', 'material5_id': '000000000000008896'}, {'position_id': '1', 'request_text': 'полоса 4 150 20 п.м ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000005147', 'material2_id': '000000000000097160', 'material3_id': '000000000000005145', 'material4_id': '000000000000005155', 'material5_id': '000000000000087557'}, {'position_id': '2', 'request_text': 'полоса 4 40 30 п.м ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000005155', 'material2_id': '000000000000087557', 'material3_id': '000000000000096347', 'material4_id': '000000000000115682', 'material5_id': '000000000000005156'}]}"
ca459309-4d9c-4b26-b8e8-ee904d05c784,"{'positions':[{'position_id': '0', 'request_text': 'уголок металл 50 50 4 полка 30 п/м резка ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000078033', 'material2_id': '000000000000108957', 'material3_id': '000000000000117041', 'material4_id': '000000000000117040', 'material5_id': '000000000000069425'}, {'position_id': '1', 'request_text': 'уголок металл полка п/м резка по 6 м ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000075183', 'material2_id': '000000000000029190', 'material3_id': '000000000000030091', 'material4_id': '000000000000076522', 'material5_id': '000000000000112014'}]}"
7857db5e-500c-4a4b-a9fc-3b8b6ed43aa7,"{'positions':[{'position_id': '0', 'request_text': 'уголок металл 50 50 4 полка 30 п/м резка ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000078033', 'material2_id': '000000000000108957', 'material3_id': '000000000000117041', 'material4_id': '000000000000117040', 'material5_id': '000000000000069425'}, {'position_id': '1', 'request_text': 'уголок металл полка п/м резка по 6 м ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000075183', 'material2_id': '000000000000029190', 'material3_id': '000000000000030091', 'material4_id': '000000000000076522', 'material5_id': '000000000000112014'}]}"
df54fce9-cf87-437d-aba1-8496ed7a5cb2,"{'positions':[{'position_id': '0', 'request_text': 'труба ф 159 224 кг  ', 'ei': 'кг', 'value': '224', 'material1_id': '000000000000007339', 'material2_id': '000000000000007341', 'material3_id': '000000000000069161', 'material4_id': '000000000000079144', 'material5_id': '000000000000007739'}, {'position_id': '1', 'request_text': 'швеллер № 10 560 кг  ', 'ei': 'кг', 'value': '560', 'material1_id': '000000000000085728', 'material2_id': '000000000000006041', 'material3_id': '000000000000005941', 'material4_id': '000000000000006179', 'material5_id': '000000000000006173'}, {'position_id': '2', 'request_text': 'уголок 63 63 180 кг  ', 'ei': 'кг', 'value': '180', 'material1_id': '000000000000008929', 'material2_id': '000000000000110937', 'material3_id': '000000000000117444', 'material4_id': '000000000000117443', 'material5_id': '000000000000117042'}, {'position_id': '3', 'request_text': 'лист 6 182 кг  ', 'ei': 'кг', 'value': '182', 'material1_id': '000000000000078578', 'material2_id': '000000000000018212', 'material3_id': '000000000000027322', 'material4_id': '000000000000027321', 'material5_id': '000000000000106636'}, {'position_id': '4', 'request_text': 'лист 8 182 кг  ', 'ei': 'кг', 'value': '182', 'material1_id': '000000000000027324', 'material2_id': '000000000000027325', 'material3_id': '000000000000071751', 'material4_id': '000000000000107676', 'material5_id': '000000000000027326'}]}"
a8e13418-bfac-4072-ae58-7d68ef55e796,"{'positions':[{'position_id': '0', 'request_text': 'труба ф 159 224 кг  ', 'ei': 'кг', 'value': '224', 'material1_id': '000000000000007339', 'material2_id': '000000000000007341', 'material3_id': '000000000000069161', 'material4_id': '000000000000079144', 'material5_id': '000000000000007739'}, {'position_id': '1', 'request_text': 'швеллер № 10 560 кг  ', 'ei': 'кг', 'value': '560', 'material1_id': '000000000000085728', 'material2_id': '000000000000006041', 'material3_id': '000000000000005941', 'material4_id': '000000000000006179', 'material5_id': '000000000000006173'}, {'position_id': '2', 'request_text': 'уголок 63 63 180 кг  ', 'ei': 'кг', 'value': '180', 'material1_id': '000000000000008929', 'material2_id': '000000000000110937', 'material3_id': '000000000000117444', 'material4_id': '000000000000117443', 'material5_id': '000000000000117042'}, {'position_id': '3', 'request_text': 'лист 6 182 кг  ', 'ei': 'кг', 'value': '182', 'material1_id': '000000000000078578', 'material2_id': '000000000000018212', 'material3_id': '000000000000027322', 'material4_id': '000000000000027321', 'material5_id': '000000000000106636'}, {'position_id': '4', 'request_text': 'лист 8 182 кг  ', 'ei': 'кг', 'value': '182', 'material1_id': '000000000000027324', 'material2_id': '000000000000027325', 'material3_id': '000000000000071751', 'material4_id': '000000000000107676', 'material5_id': '000000000000027326'}]}"
82d39e91-e6df-4a04-b676-5614529557d6,"{'positions':[{'position_id': '0', 'request_text': 'труба профиль 60 30 2 510 м ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000103392', 'material2_id': '000000000000008179', 'material3_id': '000000000000114695', 'material4_id': '000000000000096703', 'material5_id': '000000000000096702'}, {'position_id': '1', 'request_text': 'лист г/к 1250 2500 2.5 17 шт  ', 'ei': 'шт', 'value': '17', 'material1_id': '000000000000102466', 'material2_id': '000000000000076876', 'material3_id': '000000000000016975', 'material4_id': '000000000000016973', 'material5_id': '000000000000081736'}, {'position_id': '2', 'request_text': 'швеллер 10  у 420 м ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000006041', 'material2_id': '000000000000005941', 'material3_id': '000000000000005896', 'material4_id': '000000000000085728', 'material5_id': '000000000000006078'}]}"
60045fac-0993-4a47-8757-86e5e13037ac,"{'positions':[{'position_id': '0', 'request_text': 'планка у нас есть . но размер у нее другой . добавила 95 120 у нас ветровая такого размера в счете ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000074846', 'material2_id': '000000000000031322', 'material3_id': '000000000000031321', 'material4_id': '000000000000031320', 'material5_id': '000000000000031319'}]}"
1547f9ca-df36-4961-84c9-3dd801cf1abf,"{'positions':[{'position_id': '0', 'request_text': 'планка у нас есть . но размер у нее другой . добавила 95 120 у нас ветровая такого размера в счете ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000074846', 'material2_id': '000000000000031322', 'material3_id': '000000000000031321', 'material4_id': '000000000000031320', 'material5_id': '000000000000031319'}]}"
60996013-aae6-41a5-8ef4-8294b70ec663,{'positions':[]}
1d2510e1-400a-4b62-8244-47244870fd7f,{'positions':[]}
3448778a-5de1-421c-9eaf-fb9d00448e66,{'positions':[]}
8fb8daef-f5a2-4a46-a91e-3ac34962207c,"{'positions':[{'position_id': '0', 'request_text': 'планка у нас есть . но размер у нее другой . добавила 95 120 у нас ветровая такого размера в счете ', 'material1_id': '000000000000074846', 'material2_id': '000000000000074846', 'material3_id': '000000000000031322', 'material4_id': '000000000000031321', 'material5_id': '000000000000031320'}]}"
7fbaefe8-a15c-473a-bd68-6a176492424b,"{'positions':[{'position_id': '0', 'request_text': 'сталь арматурная 8-а 500 с 9 т требуется к 06.03.2024 id позиции 7752285 ', 'ei': 'т', 'value': '9', 'material1_id': '000000000000066144', 'material2_id': '000000000000066130', 'material3_id': '000000000000066143', 'material4_id': '000000000000066129', 'material5_id': '000000000000066128'}, {'position_id': '1', 'request_text': 'сталь арматурная 12-а 500 с 11 т требуется к 06.03.2024 id позиции 7752286 ', 'ei': 'т', 'value': '11', 'material1_id': '000000000000066141', 'material2_id': '000000000000066126', 'material3_id': '000000000000077441', 'material4_id': '000000000000066082', 'material5_id': '000000000000066095'}]}"
122811db-d350-409c-8a45-7e25ac55e9de,"{'positions':[{'position_id': '0', 'request_text': 'сталь арматурная 8-а 500 с 9 т требуется к 06.03.2024 ', 'ei': 'т', 'value': '9', 'material1_id': '000000000000066121', 'material2_id': '000000000000115075', 'material3_id': '000000000000066120', 'material4_id': '000000000000066108', 'material5_id': '000000000000066101'}, {'position_id': '1', 'request_text': 'сталь арматурная 12-а 500 с 11 т требуется к 06.03.2024 ', 'ei': 'т', 'value': '11', 'material1_id': '000000000000066121', 'material2_id': '000000000000066101', 'material3_id': '000000000000066100', 'material4_id': '000000000000066071', 'material5_id': '000000000000066144'}]}"
fab9996c-b393-48c8-a39a-0bf6391c7528,"{'positions':[{'position_id': '0', 'request_text': 'сталь арматурная 12-а 500 с 20 т требуется к 06.03.2024 id позиции 7752291 ', 'ei': 'т', 'value': '20', 'material1_id': '000000000000066141', 'material2_id': '000000000000066126', 'material3_id': '000000000000077441', 'material4_id': '000000000000066082', 'material5_id': '000000000000066091'}, {'position_id': '1', 'request_text': 'сталь арматурная 16-а 500 с 20 т требуется к 06.03.2024 id позиции 7752292 ', 'ei': 'т', 'value': '20', 'material1_id': '000000000000066121', 'material2_id': '000000000000066124', 'material3_id': '000000000000077442', 'material4_id': '000000000000066111', 'material5_id': '000000000000066144'}]}"
9016126b-f823-402c-babc-bcdd47d3a602,"{'positions':[{'position_id': '0', 'request_text': 'лист 5 1.5 6 ст 3 5 т ', 'ei': 'т', 'value': '5', 'material1_id': '000000000000018178', 'material2_id': '000000000000017264', 'material3_id': '000000000000018099', 'material4_id': '000000000000027320', 'material5_id': '000000000000027327'}, {'position_id': '1', 'request_text': 'труба 89 4  10704-91/09 г 2 с ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000007126', 'material2_id': '000000000000007123', 'material3_id': '000000000000007139', 'material4_id': '000000000000007134', 'material5_id': '000000000000007127'}, {'position_id': '2', 'request_text': 'труба 57 3.5  10704-91/09 г 2 с ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000007100', 'material2_id': '000000000000098256', 'material3_id': '000000000000085995', 'material4_id': '000000000000101303', 'material5_id': '000000000000093020'}, {'position_id': '3', 'request_text': 'труба 159 4  ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000007339', 'material2_id': '000000000000069161', 'material3_id': '000000000000007739', 'material4_id': '000000000000089010', 'material5_id': '000000000000088918'}, {'position_id': '4', 'request_text': 'труба  8732-78/09 г 2 с  8733-74 ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000100012', 'material2_id': '000000000000089897', 'material3_id': '000000000000096372', 'material4_id': '000000000000103069', 'material5_id': '000000000000007570'}, {'position_id': '5', 'request_text': 'труба 108 4  ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000007328', 'material2_id': '000000000000007702', 'material3_id': '000000000000086942', 'material4_id': '000000000000088983', 'material5_id': '000000000000088891'}, {'position_id': '6', 'request_text': 'труба  8732-78/09 г 2 с  8733-74 ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000100012', 'material2_id': '000000000000089897', 'material3_id': '000000000000096372', 'material4_id': '000000000000103069', 'material5_id': '000000000000007570'}, {'position_id': '7', 'request_text': 'труба 108 5  ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000007705', 'material2_id': '000000000000114271', 'material3_id': '000000000000088985', 'material4_id': '000000000000088893', 'material5_id': '000000000000116111'}, {'position_id': '8', 'request_text': 'труба  8732-78/09 г 2 с  8731-74 ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000100012', 'material2_id': '000000000000089897', 'material3_id': '000000000000096372', 'material4_id': '000000000000103069', 'material5_id': '000000000000007570'}, {'position_id': '9', 'request_text': 'труба 57 5  ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000079072', 'material2_id': '000000000000098908', 'material3_id': '000000000000116772', 'material4_id': '000000000000006774', 'material5_id': '000000000000118286'}, {'position_id': '10', 'request_text': 'труба  8734-78/09 г 2 с  8731-74 ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000091725', 'material2_id': '000000000000089897', 'material3_id': '000000000000007574', 'material4_id': '000000000000096372', 'material5_id': '000000000000103069'}, {'position_id': '11', 'request_text': 'труба 80 80 4 ст 3 12 м 8 шт  ', 'ei': 'шт', 'value': '8', 'material1_id': '000000000000069114', 'material2_id': '000000000000069120', 'material3_id': '000000000000069116', 'material4_id': '000000000000069099', 'material5_id': '000000000000069093'}, {'position_id': '12', 'request_text': 'труба 108 10  8732-78/09 г 2 с  8731-74 ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000007137', 'material2_id': '000000000000007542', 'material3_id': '000000000000105469', 'material4_id': '000000000000086356', 'material5_id': '000000000000007164'}, {'position_id': '13', 'request_text': 'труба 108 10 гс ', 'ei': 'шт', 'value': '1', 'material1_id': '000000000000006862', 'material2_id': '000000000000117850', 'material3_id': '000000000000007328', 'material4_id': '000000000000092249', 'material5_id': '000000000000068899'}]}"
